StationID,PassengerType,Passenger,DateID
5,1,3155,20230423
5,2,3739,20230423
6,1,6179,20230423
6,2,6594,20230423
7,1,2699,20230423
7,2,2588,20230423
8,1,8430,20230423
8,2,9290,20230423
1,1,11050,20230424
1,2,9612,20230424
2,1,9805,20230424
2,2,9498,20230424
3,1,3390,20230424
3,2,3289,20230424
4,1,5203,20230424
4,2,5096,20230424
5,1,5520,20230424
5,2,6044,20230424
6,1,10965,20230424
6,2,11735,20230424
7,1,3383,20230424
7,2,3617,20230424
8,1,12676,20230424
8,2,13101,20230424
1,1,11445,20230425
1,2,9694,20230425
2,1,9911,20230425
2,2,9861,20230425
3,1,3632,20230425
3,2,3464,20230425
4,1,5336,20230425
4,2,5199,20230425
5,1,5616,20230425
5,2,6310,20230425
6,1,11425,20230425
6,2,12165,20230425
7,1,3450,20230425
7,2,3475,20230425
8,1,13161,20230425
8,2,13808,20230425
1,1,11543,20230426
1,2,9517,20230426
2,1,9545,20230426
2,2,9480,20230426
3,1,3474,20230426
3,2,3392,20230426
4,1,5269,20230426
4,2,5193,20230426
5,1,5634,20230426
5,2,6262,20230426
6,1,11142,20230426
6,2,11985,20230426
7,1,3393,20230426
7,2,3674,20230426
8,1,12905,20230426
8,2,13402,20230426
1,1,12284,20230427
1,2,9705,20230427
2,1,10507,20230427
2,2,10199,20230427
3,1,3498,20230427
3,2,3365,20230427
4,1,5342,20230427
4,2,5258,20230427
5,1,5616,20230427
5,2,6255,20230427
6,1,11271,20230427
6,2,12415,20230427
7,1,3535,20230427
7,2,3797,20230427
8,1,13327,20230427
8,2,14386,20230427
1,1,13353,20230428
1,2,10590,20230428
2,1,11270,20230428
2,2,10982,20230428
3,1,3575,20230428
3,2,3467,20230428
4,1,5575,20230428
4,2,5324,20230428
5,1,6016,20230428
5,2,6456,20230428
6,1,12166,20230428
6,2,13513,20230428
7,1,3609,20230428
7,2,3718,20230428
8,1,14359,20230428
8,2,15873,20230428
1,1,11579,20230429
1,2,9087,20230429
2,1,8005,20230429
2,2,8061,20230429
3,1,1794,20230429
3,2,1757,20230429
4,1,3377,20230429
4,2,3230,20230429
5,1,4138,20230429
5,2,4501,20230429
6,1,7795,20230429
6,2,8361,20230429
7,1,2950,20230429
7,2,2912,20230429
8,1,10430,20230429
8,2,12159,20230429
1,1,10265,20230430
1,2,8417,20230430
2,1,6599,20230430
2,2,6783,20230430
3,1,1374,20230430
3,2,1360,20230430
4,1,2830,20230430
4,2,2695,20230430
5,1,3420,20230430
5,2,3711,20230430
6,1,6476,20230430
6,2,7136,20230430
7,1,2699,20230430
7,2,2584,20230430
8,1,9205,20230430
8,2,10182,20230430
1,1,10922,20230501
1,2,9575,20230501
2,1,7341,20230501
2,2,7161,20230501
3,1,1836,20230501
3,2,1828,20230501
4,1,3170,20230501
4,2,3293,20230501
5,1,3672,20230501
5,2,4071,20230501
6,1,7228,20230501
6,2,7835,20230501
7,1,2981,20230501
7,2,3041,20230501
8,1,10087,20230501
8,2,10433,20230501
1,1,12261,20230502
1,2,10170,20230502
2,1,9740,20230502
2,2,9661,20230502
3,1,3368,20230502
3,2,3331,20230502
4,1,5328,20230502
4,2,5154,20230502
5,1,5645,20230502
5,2,6208,20230502
6,1,11124,20230502
6,2,11964,20230502
7,1,3494,20230502
7,2,3717,20230502
8,1,13361,20230502
8,2,14116,20230502
1,1,0,20230503
1,2,0,20230503
2,1,0,20230503
2,2,0,20230503
3,1,0,20230503
3,2,0,20230503
4,1,0,20230503
4,2,0,20230503
5,1,0,20230503
5,2,0,20230503
6,1,0,20230503
6,2,0,20230503
7,1,0,20230503
7,2,0,20230503
8,1,0,20230503
8,2,0,20230503
1,1,0,20230504
1,2,0,20230504
2,1,0,20230504
2,2,0,20230504
3,1,0,20230504
3,2,0,20230504
4,1,0,20230504
4,2,0,20230504
5,1,0,20230504
5,2,0,20230504
6,1,0,20230504
6,2,0,20230504
7,1,0,20230504
7,2,0,20230504
8,1,0,20230504
8,2,0,20230504
1,1,0,20230505
1,2,0,20230505
2,1,0,20230505
2,2,0,20230505
3,1,0,20230505
3,2,0,20230505
4,1,0,20230505
4,2,0,20230505
5,1,0,20230505
5,2,0,20230505
6,1,0,20230505
6,2,0,20230505
7,1,0,20230505
7,2,0,20230505
8,1,0,20230505
8,2,0,20230505
1,1,0,20230506
1,2,0,20230506
2,1,0,20230506
2,2,0,20230506
3,1,0,20230506
3,2,0,20230506
4,1,0,20230506
4,2,0,20230506
5,1,0,20230506
5,2,0,20230506
6,1,0,20230506
6,2,0,20230506
7,1,0,20230506
7,2,0,20230506
8,1,0,20230506
8,2,0,20230506
1,1,0,20230507
1,2,0,20230507
2,1,0,20230507
2,2,0,20230507
3,1,0,20230507
3,2,0,20230507
4,1,0,20230507
4,2,0,20230507
5,1,0,20230507
5,2,0,20230507
6,1,0,20230507
6,2,0,20230507
7,1,0,20230507
7,2,0,20230507
8,1,0,20230507
8,2,0,20230507
1,1,0,20230508
1,2,0,20230508
2,1,0,20230508
2,2,0,20230508
3,1,0,20230508
3,2,0,20230508
4,1,0,20230508
4,2,0,20230508
5,1,0,20230508
5,2,0,20230508
6,1,0,20230508
6,2,0,20230508
7,1,0,20230508
7,2,0,20230508
8,1,0,20230508
8,2,0,20230508
1,1,10611,20230509
1,2,9324,20230509
2,1,9542,20230509
2,2,9361,20230509
3,1,3459,20230509
3,2,3326,20230509
4,1,5205,20230509
4,2,5072,20230509
5,1,5596,20230509
5,2,6002,20230509
6,1,10373,20230509
6,2,11283,20230509
7,1,3304,20230509
7,2,3363,20230509
8,1,12535,20230509
8,2,12894,20230509
1,1,10654,20230510
1,2,9122,20230510
2,1,9504,20230510
2,2,9311,20230510
3,1,3486,20230510
3,2,3367,20230510
4,1,5285,20230510
4,2,4896,20230510
5,1,5629,20230510
5,2,5933,20230510
6,1,10547,20230510
6,2,11402,20230510
7,1,3273,20230510
7,2,3430,20230510
8,1,12050,20230510
8,2,12967,20230510
1,1,11147,20230511
1,2,9341,20230511
2,1,9475,20230511
2,2,8964,20230511
3,1,3325,20230511
3,2,3254,20230511
4,1,5132,20230511
4,2,5018,20230511
5,1,5513,20230511
5,2,5635,20230511
6,1,10206,20230511
6,2,11195,20230511
7,1,3119,20230511
7,2,3428,20230511
8,1,12011,20230511
8,2,13093,20230511
1,1,11412,20230512
1,2,9513,20230512
2,1,10190,20230512
2,2,9902,20230512
3,1,3478,20230512
3,2,3224,20230512
4,1,5583,20230512
4,2,5219,20230512
5,1,5756,20230512
5,2,5933,20230512
6,1,10629,20230512
6,2,11904,20230512
7,1,3472,20230512
7,2,3784,20230512
8,1,12851,20230512
8,2,13892,20230512
1,1,9783,20230513
1,2,8522,20230513
2,1,6888,20230513
2,2,6762,20230513
3,1,1595,20230513
3,2,1705,20230513
4,1,3217,20230513
4,2,3057,20230513
5,1,3643,20230513
5,2,3762,20230513
6,1,6699,20230513
6,2,6940,20230513
7,1,2689,20230513
7,2,2922,20230513
8,1,9272,20230513
8,2,10116,20230513
1,1,10116,20230514
1,2,8442,20230514
2,1,6457,20230514
2,2,6575,20230514
3,1,1375,20230514
3,2,1382,20230514
4,1,2691,20230514
4,2,2846,20230514
5,1,3135,20230514
5,2,3668,20230514
6,1,6130,20230514
6,2,6552,20230514
7,1,2655,20230514
7,2,2429,20230514
8,1,8622,20230514
8,2,9287,20230514
1,1,11440,20230515
1,2,9794,20230515
2,1,9403,20230515
2,2,9328,20230515
3,1,3295,20230515
3,2,3176,20230515
4,1,4988,20230515
4,2,5075,20230515
5,1,5254,20230515
5,2,5916,20230515
6,1,10433,20230515
6,2,11215,20230515
7,1,3240,20230515
7,2,3292,20230515
8,1,12442,20230515
8,2,12699,20230515
1,1,11005,20230516
1,2,9550,20230516
2,1,9440,20230516
2,2,9639,20230516
3,1,3417,20230516
3,2,3467,20230516
4,1,5396,20230516
4,2,5334,20230516
5,1,5601,20230516
5,2,6216,20230516
6,1,10836,20230516
6,2,11300,20230516
7,1,3087,20230516
7,2,3219,20230516
8,1,12784,20230516
8,2,12841,20230516
1,1,10780,20230517
1,2,9117,20230517
2,1,8640,20230517
2,2,8693,20230517
3,1,3002,20230517
3,2,2908,20230517
4,1,4591,20230517
4,2,4422,20230517
5,1,5227,20230517
5,2,5590,20230517
6,1,9736,20230517
6,2,10441,20230517
7,1,2827,20230517
7,2,3059,20230517
8,1,11153,20230517
8,2,11726,20230517
1,1,11710,20230518
1,2,9434,20230518
2,1,9852,20230518
2,2,9486,20230518
3,1,3519,20230518
3,2,3391,20230518
4,1,5457,20230518
4,2,5220,20230518
5,1,5883,20230518
5,2,6488,20230518
6,1,10816,20230518
6,2,11781,20230518
7,1,3213,20230518
7,2,3501,20230518
8,1,12557,20230518
8,2,13706,20230518
1,1,12029,20230519
1,2,9288,20230519
2,1,9757,20230519
2,2,9846,20230519
3,1,3406,20230519
3,2,3313,20230519
4,1,5507,20230519
4,2,5295,20230519
5,1,5795,20230519
5,2,6233,20230519
6,1,11082,20230519
6,2,11932,20230519
7,1,3298,20230519
7,2,3555,20230519
8,1,12799,20230519
8,2,14211,20230519
1,1,10513,20230520
1,2,8554,20230520
2,1,7340,20230520
2,2,7176,20230520
3,1,1765,20230520
3,2,1724,20230520
4,1,3377,20230520
4,2,3317,20230520
5,1,4031,20230520
5,2,4414,20230520
6,1,7317,20230520
6,2,7868,20230520
7,1,2770,20230520
7,2,2904,20230520
8,1,9698,20230520
8,2,10854,20230520
1,1,8088,20230521
1,2,7934,20230521
2,1,5753,20230521
2,2,4804,20230521
3,1,1308,20230521
3,2,1099,20230521
4,1,2564,20230521
4,2,2294,20230521
5,1,3052,20230521
5,2,3005,20230521
6,1,5006,20230521
6,2,5670,20230521
7,1,2262,20230521
7,2,2158,20230521
8,1,7265,20230521
8,2,8334,20230521
1,1,11156,20230522
1,2,10276,20230522
2,1,9523,20230522
2,2,9388,20230522
3,1,3434,20230522
3,2,3359,20230522
4,1,5362,20230522
4,2,5185,20230522
5,1,5596,20230522
5,2,6171,20230522
6,1,10764,20230522
6,2,11427,20230522
7,1,3148,20230522
7,2,3029,20230522
8,1,12923,20230522
8,2,13071,20230522
1,1,10909,20230523
1,2,9203,20230523
2,1,9615,20230523
2,2,9394,20230523
3,1,3394,20230523
3,2,3421,20230523
4,1,5431,20230523
4,2,5123,20230523
5,1,5759,20230523
5,2,6082,20230523
6,1,10582,20230523
6,2,11616,20230523
7,1,3205,20230523
7,2,3394,20230523
8,1,12310,20230523
8,2,12972,20230523
1,1,11280,20230524
1,2,9364,20230524
2,1,9447,20230524
2,2,9481,20230524
3,1,3514,20230524
3,2,3415,20230524
4,1,5358,20230524
4,2,5225,20230524
5,1,5980,20230524
5,2,6391,20230524
6,1,10704,20230524
6,2,11613,20230524
7,1,3151,20230524
7,2,3481,20230524
8,1,12622,20230524
8,2,13086,20230524
1,1,12250,20230525
1,2,9848,20230525
2,1,9472,20230525
2,2,9376,20230525
3,1,3486,20230525
3,2,3429,20230525
4,1,5430,20230525
4,2,5237,20230525
5,1,5946,20230525
5,2,6305,20230525
6,1,10718,20230525
6,2,11792,20230525
7,1,3231,20230525
7,2,3525,20230525
8,1,12685,20230525
8,2,13706,20230525
1,1,13265,20230526
1,2,9762,20230526
2,1,9936,20230526
2,2,9788,20230526
3,1,3616,20230526
3,2,3397,20230526
4,1,5819,20230526
4,2,5704,20230526
5,1,6418,20230526
5,2,7026,20230526
6,1,11307,20230526
6,2,12510,20230526
7,1,3470,20230526
7,2,3996,20230526
8,1,13812,20230526
8,2,15460,20230526
1,1,11597,20230527
1,2,9346,20230527
2,1,7443,20230527
2,2,7531,20230527
3,1,1863,20230527
3,2,1850,20230527
4,1,4683,20230527
4,2,5339,20230527
5,1,7855,20230527
5,2,9236,20230527
6,1,9718,20230527
6,2,9822,20230527
7,1,3099,20230527
7,2,3149,20230527
8,1,14095,20230527
8,2,14080,20230527
1,1,9884,20230528
1,2,9561,20230528
2,1,6321,20230528
2,2,6518,20230528
3,1,1491,20230528
3,2,1456,20230528
4,1,4113,20230528
4,2,1053,20230528
5,1,7450,20230528
5,2,8139,20230528
6,1,6992,20230528
6,2,8456,20230528
7,1,2876,20230528
7,2,2677,20230528
8,1,11271,20230528
8,2,12538,20230528
1,1,10483,20230529
1,2,10764,20230529
2,1,9502,20230529
2,2,9691,20230529
3,1,3422,20230529
3,2,3486,20230529
4,1,5546,20230529
4,2,5328,20230529
5,1,6664,20230529
5,2,6877,20230529
6,1,11700,20230529
6,2,11617,20230529
7,1,3434,20230529
7,2,3482,20230529
8,1,13964,20230529
8,2,13470,20230529
1,1,10716,20230530
1,2,10001,20230530
2,1,9585,20230530
2,2,9678,20230530
3,1,3519,20230530
3,2,3510,20230530
4,1,5572,20230530
4,2,5518,20230530
5,1,6382,20230530
5,2,7012,20230530
6,1,11577,20230530
6,2,11809,20230530
7,1,3325,20230530
7,2,3627,20230530
8,1,13709,20230530
8,2,13230,20230530
1,1,11021,20230531
1,2,10189,20230531
2,1,9874,20230531
2,2,9825,20230531
3,1,3624,20230531
3,2,3606,20230531
4,1,5757,20230531
4,2,5606,20230531
5,1,6582,20230531
5,2,6764,20230531
6,1,11439,20230531
6,2,12038,20230531
7,1,3536,20230531
7,2,3609,20230531
8,1,13562,20230531
8,2,13758,20230531
1,1,11412,20230601
1,2,10007,20230601
2,1,9670,20230601
2,2,9769,20230601
3,1,3588,20230601
3,2,3588,20230601
4,1,5617,20230601
4,2,5406,20230601
5,1,6395,20230601
5,2,6664,20230601
6,1,11490,20230601
6,2,12059,20230601
7,1,3546,20230601
7,2,3736,20230601
8,1,13231,20230601
8,2,13720,20230601
1,1,12232,20230602
1,2,10420,20230602
2,1,10538,20230602
2,2,10628,20230602
3,1,3663,20230602
3,2,3572,20230602
4,1,5904,20230602
4,2,5636,20230602
5,1,6598,20230602
5,2,6723,20230602
6,1,12140,20230602
6,2,13040,20230602
7,1,3665,20230602
7,2,3851,20230602
8,1,14306,20230602
8,2,15176,20230602
1,1,10555,20230603
1,2,8901,20230603
2,1,7365,20230603
2,2,7446,20230603
3,1,1798,20230603
3,2,1758,20230603
4,1,4248,20230603
4,2,4124,20230603
5,1,4269,20230603
5,2,4559,20230603
6,1,7471,20230603
6,2,8157,20230603
7,1,3112,20230603
7,2,2996,20230603
8,1,10514,20230603
8,2,11391,20230603
1,1,9813,20230604
1,2,8436,20230604
2,1,7095,20230604
2,2,7151,20230604
3,1,1621,20230604
3,2,1651,20230604
4,1,3933,20230604
4,2,4038,20230604
5,1,4052,20230604
5,2,4194,20230604
6,1,6671,20230604
6,2,7186,20230604
7,1,2959,20230604
7,2,2682,20230604
8,1,10044,20230604
8,2,10850,20230604
1,1,11036,20230605
1,2,8835,20230605
2,1,6371,20230605
2,2,6181,20230605
3,1,1599,20230605
3,2,1537,20230605
4,1,3768,20230605
4,2,3809,20230605
5,1,3649,20230605
5,2,4012,20230605
6,1,6046,20230605
6,2,7116,20230605
7,1,2473,20230605
7,2,2523,20230605
8,1,8774,20230605
8,2,9703,20230605
1,1,11474,20230606
1,2,9369,20230606
2,1,10119,20230606
2,2,10147,20230606
3,1,3696,20230606
3,2,3675,20230606
4,1,6196,20230606
4,2,6315,20230606
5,1,6234,20230606
5,2,6684,20230606
6,1,11772,20230606
6,2,12418,20230606
7,1,3456,20230606
7,2,3635,20230606
8,1,13553,20230606
8,2,14257,20230606
1,1,11174,20230607
1,2,8999,20230607
2,1,9981,20230607
2,2,10021,20230607
3,1,3695,20230607
3,2,3694,20230607
4,1,6143,20230607
4,2,6213,20230607
5,1,6045,20230607
5,2,6518,20230607
6,1,11570,20230607
6,2,12034,20230607
7,1,3336,20230607
7,2,3606,20230607
8,1,13129,20230607
8,2,13988,20230607
1,1,11947,20230608
1,2,9413,20230608
2,1,9587,20230608
2,2,9607,20230608
3,1,3684,20230608
3,2,3622,20230608
4,1,6179,20230608
4,2,6010,20230608
5,1,6011,20230608
5,2,6431,20230608
6,1,11196,20230608
6,2,12195,20230608
7,1,3618,20230608
7,2,3746,20230608
8,1,12872,20230608
8,2,14070,20230608
1,1,13631,20230609
1,2,10493,20230609
2,1,10203,20230609
2,2,10370,20230609
3,1,3750,20230609
3,2,3575,20230609
4,1,6509,20230609
4,2,6338,20230609
5,1,6402,20230609
5,2,6723,20230609
6,1,11978,20230609
6,2,13059,20230609
7,1,3638,20230609
7,2,4022,20230609
8,1,14321,20230609
8,2,15852,20230609
1,1,11108,20230610
1,2,8819,20230610
2,1,7650,20230610
2,2,7538,20230610
3,1,1961,20230610
3,2,1941,20230610
4,1,4411,20230610
4,2,4357,20230610
5,1,4291,20230610
5,2,4629,20230610
6,1,7501,20230610
6,2,8507,20230610
7,1,3082,20230610
7,2,2986,20230610
8,1,10700,20230610
8,2,11927,20230610
1,1,10148,20230611
1,2,8941,20230611
2,1,6564,20230611
2,2,6515,20230611
3,1,1596,20230611
3,2,1519,20230611
4,1,3700,20230611
4,2,3730,20230611
5,1,3576,20230611
5,2,3917,20230611
6,1,6592,20230611
6,2,7298,20230611
7,1,2776,20230611
7,2,2799,20230611
8,1,9712,20230611
8,2,9945,20230611
1,1,10759,20230612
1,2,10428,20230612
2,1,9857,20230612
2,2,9838,20230612
3,1,3603,20230612
3,2,3533,20230612
4,1,6247,20230612
4,2,5258,20230612
5,1,5955,20230612
5,2,6302,20230612
6,1,11055,20230612
6,2,11886,20230612
7,1,3397,20230612
7,2,3534,20230612
8,1,13366,20230612
8,2,13460,20230612
1,1,11325,20230613
1,2,10344,20230613
2,1,9814,20230613
2,2,9698,20230613
3,1,3830,20230613
3,2,3815,20230613
4,1,6526,20230613
4,2,5855,20230613
5,1,6119,20230613
5,2,6414,20230613
6,1,11408,20230613
6,2,12360,20230613
7,1,3537,20230613
7,2,3696,20230613
8,1,13468,20230613
8,2,13845,20230613
1,1,10832,20230614
1,2,9275,20230614
2,1,9658,20230614
2,2,10183,20230614
3,1,3561,20230614
3,2,3777,20230614
4,1,6098,20230614
4,2,6105,20230614
5,1,5905,20230614
5,2,6308,20230614
6,1,11439,20230614
6,2,11346,20230614
7,1,3560,20230614
7,2,3466,20230614
8,1,13164,20230614
8,2,13757,20230614
1,1,11684,20230615
1,2,9687,20230615
2,1,9691,20230615
2,2,9749,20230615
3,1,3711,20230615
3,2,3601,20230615
4,1,6432,20230615
4,2,6097,20230615
5,1,5889,20230615
5,2,6234,20230615
6,1,11302,20230615
6,2,12245,20230615
7,1,3413,20230615
7,2,3768,20230615
8,1,13140,20230615
8,2,13881,20230615
1,1,0,20230616
1,2,0,20230616
2,1,0,20230616
2,2,0,20230616
3,1,0,20230616
3,2,0,20230616
4,1,0,20230616
4,2,0,20230616
5,1,0,20230616
5,2,0,20230616
6,1,0,20230616
6,2,0,20230616
7,1,0,20230616
7,2,0,20230616
8,1,0,20230616
8,2,0,20230616
1,1,11208,20230617
1,2,8731,20230617
2,1,7143,20230617
2,2,7609,20230617
3,1,1928,20230617
3,2,1923,20230617
4,1,4331,20230617
4,2,4533,20230617
5,1,3978,20230617
5,2,4614,20230617
6,1,7567,20230617
6,2,7853,20230617
7,1,2886,20230617
7,2,2996,20230617
8,1,10979,20230617
8,2,11761,20230617
1,1,10469,20230618
1,2,8931,20230618
2,1,6476,20230618
2,2,6593,20230618
3,1,1476,20230618
3,2,1468,20230618
4,1,3678,20230618
4,2,3768,20230618
5,1,3619,20230618
5,2,3923,20230618
6,1,6464,20230618
6,2,6973,20230618
7,1,2742,20230618
7,2,2560,20230618
8,1,9418,20230618
8,2,10126,20230618
1,1,12052,20230619
1,2,10936,20230619
2,1,10068,20230619
2,2,9828,20230619
3,1,3782,20230619
3,2,3740,20230619
4,1,6279,20230619
4,2,6189,20230619
5,1,6114,20230619
5,2,6431,20230619
6,1,11237,20230619
6,2,11981,20230619
7,1,3371,20230619
7,2,3500,20230619
8,1,13269,20230619
8,2,13567,20230619
1,1,11530,20230620
1,2,10224,20230620
2,1,9949,20230620
2,2,10072,20230620
3,1,3781,20230620
3,2,3735,20230620
4,1,6330,20230620
4,2,6159,20230620
5,1,6216,20230620
5,2,6653,20230620
6,1,11539,20230620
6,2,12131,20230620
7,1,3654,20230620
7,2,3703,20230620
8,1,13558,20230620
8,2,13880,20230620
1,1,13304,20230621
1,2,11053,20230621
2,1,9957,20230621
2,2,9959,20230621
3,1,4064,20230621
3,2,3962,20230621
4,1,6450,20230621
4,2,6204,20230621
5,1,6176,20230621
5,2,6599,20230621
6,1,11332,20230621
6,2,12297,20230621
7,1,3690,20230621
7,2,3826,20230621
8,1,13397,20230621
8,2,14470,20230621
1,1,0,20230622
1,2,0,20230622
2,1,0,20230622
2,2,0,20230622
3,1,0,20230622
3,2,0,20230622
4,1,0,20230622
4,2,0,20230622
5,1,0,20230622
5,2,0,20230622
6,1,0,20230622
6,2,0,20230622
7,1,0,20230622
7,2,0,20230622
8,1,0,20230622
8,2,0,20230622
1,1,0,20230623
1,2,0,20230623
2,1,0,20230623
2,2,0,20230623
3,1,0,20230623
3,2,0,20230623
4,1,0,20230623
4,2,0,20230623
5,1,0,20230623
5,2,0,20230623
6,1,0,20230623
6,2,0,20230623
7,1,0,20230623
7,2,0,20230623
8,1,0,20230623
8,2,0,20230623
1,1,0,20230624
1,2,0,20230624
2,1,0,20230624
2,2,0,20230624
3,1,0,20230624
3,2,0,20230624
4,1,0,20230624
4,2,0,20230624
5,1,0,20230624
5,2,0,20230624
6,1,0,20230624
6,2,0,20230624
7,1,0,20230624
7,2,0,20230624
8,1,0,20230624
8,2,0,20230624
1,1,10426,20230625
1,2,9727,20230625
2,1,6826,20230625
2,2,6916,20230625
3,1,1604,20230625
3,2,1614,20230625
4,1,3693,20230625
4,2,3767,20230625
5,1,3715,20230625
5,2,4124,20230625
6,1,6744,20230625
6,2,6927,20230625
7,1,3052,20230625
7,2,2752,20230625
8,1,10105,20230625
8,2,10338,20230625
1,1,11745,20230626
1,2,11197,20230626
2,1,10056,20230626
2,2,9905,20230626
3,1,3688,20230626
3,2,3597,20230626
4,1,6197,20230626
4,2,6034,20230626
5,1,5976,20230626
5,2,6362,20230626
6,1,11353,20230626
6,2,11976,20230626
7,1,3698,20230626
7,2,3800,20230626
8,1,14053,20230626
8,2,13895,20230626
1,1,11371,20230627
1,2,10655,20230627
2,1,10179,20230627
2,2,10201,20230627
3,1,3842,20230627
3,2,3819,20230627
4,1,6532,20230627
4,2,6413,20230627
5,1,6637,20230627
5,2,6725,20230627
6,1,11599,20230627
6,2,12419,20230627
7,1,3826,20230627
7,2,3723,20230627
8,1,14184,20230627
8,2,14215,20230627
1,1,11868,20230628
1,2,10036,20230628
2,1,10068,20230628
2,2,10285,20230628
3,1,3694,20230628
3,2,3639,20230628
4,1,6393,20230628
4,2,6322,20230628
5,1,6332,20230628
5,2,7047,20230628
6,1,11690,20230628
6,2,12350,20230628
7,1,3702,20230628
7,2,3818,20230628
8,1,13941,20230628
8,2,14191,20230628
1,1,12220,20230629
1,2,10299,20230629
2,1,9947,20230629
2,2,10087,20230629
3,1,3548,20230629
3,2,3473,20230629
4,1,6338,20230629
4,2,6339,20230629
5,1,6621,20230629
5,2,6976,20230629
6,1,11642,20230629
6,2,12439,20230629
7,1,3816,20230629
7,2,3848,20230629
8,1,14024,20230629
8,2,14695,20230629
1,1,12939,20230630
1,2,10510,20230630
2,1,11041,20230630
2,2,11174,20230630
3,1,3771,20230630
3,2,3595,20230630
4,1,6702,20230630
4,2,6341,20230630
5,1,6916,20230630
5,2,7337,20230630
6,1,12115,20230630
6,2,13286,20230630
7,1,3874,20230630
7,2,4074,20230630
8,1,15109,20230630
8,2,16150,20230630
1,1,11076,20230701
1,2,9252,20230701
2,1,8801,20230701
2,2,8991,20230701
3,1,2087,20230701
3,2,1942,20230701
4,1,4809,20230701
4,2,4808,20230701
5,1,5188,20230701
5,2,5681,20230701
6,1,9083,20230701
6,2,9660,20230701
7,1,3120,20230701
7,2,3138,20230701
8,1,11797,20230701
8,2,12489,20230701
1,1,10385,20230702
1,2,9345,20230702
2,1,8297,20230702
2,2,8620,20230702
3,1,1638,20230702
3,2,1662,20230702
4,1,4104,20230702
4,2,4416,20230702
5,1,4701,20230702
5,2,5464,20230702
6,1,8291,20230702
6,2,8253,20230702
7,1,3001,20230702
7,2,2811,20230702
8,1,11776,20230702
8,2,11622,20230702
1,1,11509,20230703
1,2,10338,20230703
2,1,10610,20230703
2,2,10403,20230703
3,1,3875,20230703
3,2,3747,20230703
4,1,6341,20230703
4,2,6131,20230703
5,1,6285,20230703
5,2,6688,20230703
6,1,11677,20230703
6,2,12424,20230703
7,1,3565,20230703
7,2,3722,20230703
8,1,13845,20230703
8,2,14254,20230703
1,1,11044,20230704
1,2,9853,20230704
2,1,10401,20230704
2,2,10220,20230704
3,1,3795,20230704
3,2,3811,20230704
4,1,6267,20230704
4,2,6042,20230704
5,1,6335,20230704
5,2,6609,20230704
6,1,11388,20230704
6,2,12393,20230704
7,1,3525,20230704
7,2,3723,20230704
8,1,13659,20230704
8,2,13763,20230704
1,1,11365,20230705
1,2,9718,20230705
2,1,10382,20230705
2,2,10468,20230705
3,1,3880,20230705
3,2,3823,20230705
4,1,6308,20230705
4,2,6169,20230705
5,1,6228,20230705
5,2,6931,20230705
6,1,11770,20230705
6,2,12351,20230705
7,1,3710,20230705
7,2,3864,20230705
8,1,13615,20230705
8,2,13934,20230705
1,1,12131,20230706
1,2,9827,20230706
2,1,10348,20230706
2,2,10150,20230706
3,1,3815,20230706
3,2,3730,20230706
4,1,6195,20230706
4,2,6034,20230706
5,1,6317,20230706
5,2,6762,20230706
6,1,11426,20230706
6,2,12454,20230706
7,1,3667,20230706
7,2,3874,20230706
8,1,13399,20230706
8,2,14467,20230706
1,1,12950,20230707
1,2,10059,20230707
2,1,11250,20230707
2,2,11088,20230707
3,1,3730,20230707
3,2,3677,20230707
4,1,6354,20230707
4,2,6265,20230707
5,1,6321,20230707
5,2,6830,20230707
6,1,12143,20230707
6,2,13270,20230707
7,1,3648,20230707
7,2,4031,20230707
8,1,14493,20230707
8,2,15669,20230707
1,1,10907,20230708
1,2,8945,20230708
2,1,8018,20230708
2,2,8053,20230708
3,1,1995,20230708
3,2,1975,20230708
4,1,4341,20230708
4,2,4249,20230708
5,1,4397,20230708
5,2,4745,20230708
6,1,7824,20230708
6,2,8437,20230708
7,1,3165,20230708
7,2,3194,20230708
8,1,10856,20230708
8,2,11905,20230708
1,1,10335,20230709
1,2,8972,20230709
2,1,6961,20230709
2,2,7159,20230709
3,1,1540,20230709
3,2,1519,20230709
4,1,3373,20230709
4,2,3391,20230709
5,1,3482,20230709
5,2,3858,20230709
6,1,6683,20230709
6,2,7160,20230709
7,1,2953,20230709
7,2,2676,20230709
8,1,9607,20230709
8,2,10199,20230709
1,1,11543,20230710
1,2,10399,20230710
2,1,10441,20230710
2,2,10192,20230710
3,1,3790,20230710
3,2,3743,20230710
4,1,5946,20230710
4,2,5935,20230710
5,1,6303,20230710
5,2,6676,20230710
6,1,11539,20230710
6,2,12406,20230710
7,1,3741,20230710
7,2,3836,20230710
8,1,14021,20230710
8,2,14137,20230710
1,1,11287,20230711
1,2,10006,20230711
2,1,10201,20230711
2,2,10104,20230711
3,1,3879,20230711
3,2,3809,20230711
4,1,6168,20230711
4,2,5987,20230711
5,1,6271,20230711
5,2,6547,20230711
6,1,11496,20230711
6,2,12247,20230711
7,1,3561,20230711
7,2,3827,20230711
8,1,13644,20230711
8,2,13980,20230711
1,1,11558,20230712
1,2,9929,20230712
2,1,10493,20230712
2,2,10345,20230712
3,1,3912,20230712
3,2,3789,20230712
4,1,6164,20230712
4,2,5979,20230712
5,1,6362,20230712
5,2,6744,20230712
6,1,11713,20230712
6,2,12283,20230712
7,1,3580,20230712
